year bbage srfage frklen sex useage usesize estwt
2017 6 NA 540 M 6 54 2.83832339091605
2017 11 NA 690 M 11 69 6.28025312728565
2017 7 NA 690 F 7 69 6.28025312728565
2017 4 NA 440 M 4 44 1.46181618586472
2017 4 NA 470 M 4 47 1.81010244152883
2017 4 NA 470 F 4 47 1.81010244152883
2017 5 NA 470 F 5 47 1.81010244152883
2017 4 NA 490 F 4 49 2.07176930216352
2017 5 NA 540 F 5 54 2.83832339091605
2017 12 NA 860 F 12 86 12.8197948820787
2017 3 NA 360 M 3 36 0.763002914635643
2017 5 NA 380 F 5 38 0.909085953634524
2017 4 NA 390 M 4 39 0.988906932046717
2017 4 NA 390 M 4 39 0.988906932046717
2017 4 NA 400 M 4 40 1.07344665337566
2017 5 NA 420 M 5 42 1.2572851768805
2017 4 NA 400 M 4 40 1.07344665337566
2017 4 NA 410 M 4 41 1.1628556041983
2017 5 NA 430 M 5 43 1.35688765273116
2017 6 NA 440 F 6 44 1.46181618586472
2017 6 NA 450 F 6 45 1.57222478772641
2017 14 NA 680 M 14 68 5.99011239926265
2017 4 NA 440 M 4 44 1.46181618586472
2017 11 NA 830 F 11 83 11.4266549642213
2017 12 NA 630 M 12 63 4.67702266680861
2017 NA NA 810 F NA 81 10.5583864974726
2017 NA NA 410 F NA 41 1.1628556041983
2017 NA NA 440 M NA 44 1.46181618586472
2017 NA NA 440 M NA 44 1.46181618586472
2017 5 NA 450 F 5 45 1.57222478772641
2017 5 NA 470 M 5 47 1.81010244152883
2017 NA NA 480 M NA 48 1.93788367220863
2017 NA NA 520 M NA 52 2.51163732167706
2017 6 NA 540 M 6 54 2.83832339091605
2017 10 NA 580 M 10 58 3.57777309311576
2017 6 NA 470 M 6 47 1.81010244152883
2017 5 NA 490 M 5 49 2.07176930216352
2017 5 NA 500 M 5 50 2.211917417832
2017 6 NA 540 M 6 54 2.83832339091605
2017 10 NA 680 M 10 68 5.99011239926265
2017 12 NA 740 F 12 74 7.87801614281138
2017 NA NA 750 F NA 75 8.22819523409709
2017 3 NA 400 M 3 40 1.07344665337566
2017 5 NA 500 M 5 50 2.211917417832
2017 NA NA 570 M NA 57 3.38174321101546
2017 NA NA 570 F NA 57 3.38174321101546
2017 NA NA 870 F NA 87 13.3090934029129
2017 NA NA 450 M NA 45 1.57222478772641
2017 5 NA 470 M 5 47 1.81010244152883
2017 5 NA 480 F 5 48 1.93788367220863
2017 5 NA 510 F 5 51 2.35848688194142
2017 NA NA 600 M NA 60 3.99315479237928
2017 NA NA 620 M NA 62 4.44073817924345
2017 7 NA 620 M 7 62 4.44073817924345
2017 3 NA 390 M 3 39 0.988906932046717
2017 NA 4 400 F 4 40 1.07344665337566
2017 4 NA 450 F 4 45 1.57222478772641
2017 NA NA 460 F NA 46 1.68826831223838
2017 11 NA 610 M 11 61 4.21283800732392
2017 11 NA 620 M 11 62 4.44073817924345
2017 12 NA 650 M 12 65 5.17541726142047
2017 NA NA 850 F NA 85 12.3430763038242
2017 3 NA 390 M 3 39 0.988906932046717
2017 NA 3 390 F 3 39 0.988906932046717
2017 NA NA 420 M NA 42 1.2572851768805
2017 3 NA 430 F 3 43 1.35688765273116
2017 4 NA 470 F 4 47 1.81010244152883
2017 5 NA 490 M 5 49 2.07176930216352
2017 5 NA 490 F 5 49 2.07176930216352
2017 5 NA 490 F 5 49 2.07176930216352
2017 NA NA 490 F NA 49 2.07176930216352
2017 5 NA 510 M 5 51 2.35848688194142
2017 5 NA 510 F 5 51 2.35848688194142
2017 NA NA 510 F NA 51 2.35848688194142
2017 7 NA 570 F 7 57 3.38174321101546
2017 NA 2 270 U 2 27 0.300417128278385
2017 NA 3 330 F 3 33 0.575560869040784
2017 NA 3 340 M 3 34 0.634012449325038
2017 3 NA 370 M 3 37 0.833834154955231
2017 NA 3 410 M 3 41 1.1628556041983
2017 NA 4 410 M 4 41 1.1628556041983
2017 4 NA 430 M 4 43 1.35688765273116
2017 4 NA 430 F 4 43 1.35688765273116
2017 4 NA 450 M 4 45 1.57222478772641
2017 5 NA 460 M 5 46 1.68826831223838
2017 5 NA 470 M 5 47 1.81010244152883
2017 5 NA 480 M 5 48 1.93788367220863
2017 4 NA 480 M 4 48 1.93788367220863
2017 5 NA 510 F 5 51 2.35848688194142
2017 6 NA 540 M 6 54 2.83832339091605
2017 6 NA 540 M 6 54 2.83832339091605
2017 5 NA 540 F 5 54 2.83832339091605
2017 6 NA 570 M 6 57 3.38174321101546
2017 8 NA 600 M 8 60 3.99315479237928
2017 9 NA 980 F 9 98 19.5739547362408
2017 5 NA 400 M 5 40 1.07344665337566
2017 5 NA 420 M 5 42 1.2572851768805
2017 4 NA 440 M 4 44 1.46181618586472
2017 9 NA 700 M 9 70 6.57996743281805
2017 6 NA 460 M 6 46 1.68826831223838
2017 5 NA 470 M 5 47 1.81010244152883
2017 5 NA 480 M 5 48 1.93788367220863
2017 11 NA 590 M 11 59 3.7815218329537
2017 9 NA 670 M 9 67 5.70937350361754
2017 12 NA 690 M 12 69 6.28025312728565
2017 NA NA 740 M NA 74 7.87801614281138
2017 7 NA 620 F 7 62 4.44073817924345
2017 9 NA 620 M 9 62 4.44073817924345
2017 9 NA 640 M 9 64 4.92185947783189
2017 12 NA 900 F 12 90 14.8542874913799
2017 6 NA 440 M 6 44 1.46181618586472
2017 5 NA 480 M 5 48 1.93788367220863
2017 7 NA 510 M 7 51 2.35848688194142
2017 8 NA 530 F 8 53 2.67152911726058
2017 5 NA 580 F 5 58 3.57777309311576
2017 12 NA 730 M 12 73 7.53827820362566
2017 11 NA 760 M 11 76 8.58899071880831
2017 5 NA 490 M 5 49 2.07176930216352
2017 5 NA 520 M 5 52 2.51163732167706
2017 4 NA 460 M 4 46 1.68826831223838
2017 5 NA 460 F 5 46 1.68826831223838
2017 4 NA 470 M 4 47 1.81010244152883
2017 5 NA 480 M 5 48 1.93788367220863
2017 5 NA 490 M 5 49 2.07176930216352
2017 9 NA 720 M 9 72 7.2088067426723
2017 11 NA 750 M 11 75 8.22819523409709
2017 5 NA 470 M 5 47 1.81010244152883
2017 4 NA 450 M 4 45 1.57222478772641
2017 9 NA 640 M 9 64 4.92185947783189
2017 5 NA 470 M 5 47 1.81010244152883
2017 4 NA 470 M 4 47 1.81010244152883
2017 5 NA 470 M 5 47 1.81010244152883
2017 5 NA 510 F 5 51 2.35848688194142
2017 5 NA 520 F 5 52 2.51163732167706
2017 7 NA 540 M 7 54 2.83832339091605
2017 5 NA 550 M 5 55 3.01218199620338
2017 10 NA 700 M 10 70 6.57996743281805
2017 9 NA 760 M 9 76 8.58899071880831
2017 10 NA 790 F 10 79 9.73683633858673
2017 11 NA 810 M 11 81 10.5583864974726
2017 4 NA 450 M 4 45 1.57222478772641
2017 NA NA 470 M NA 47 1.81010244152883
2017 4 NA 480 M 4 48 1.93788367220863
2017 5 NA 510 F 5 51 2.35848688194142
2017 5 NA 550 M 5 55 3.01218199620338
2017 10 NA 650 M 10 65 5.17541726142047
2017 6 NA 670 M 6 67 5.70937350361754
2017 11 NA 680 M 11 68 5.99011239926265
2017 9 NA 690 M 9 69 6.28025312728565
2017 8 NA 730 F 8 73 7.53827820362566
2017 13 NA 780 M 13 78 9.34313463667172
2017 12 NA 840 F 12 84 11.87875653776
2017 5 NA 630 F 5 63 4.67702266680861
2017 9 NA 650 M 9 65 5.17541726142047
2017 9 NA 670 M 9 67 5.70937350361754
2017 11 NA 750 F 11 75 8.22819523409709
2017 15 NA 780 M 15 78 9.34313463667172
2017 9 NA 820 F 9 82 10.9865914788831
2017 11 NA 840 F 11 84 11.87875653776
2017 13 NA 900 F 13 90 14.8542874913799
2017 14 NA 950 F 14 95 17.6982601909338
2017 14 NA 1010 F 14 100 21.5827780945367
2017 12 NA 1020 F 12 100 22.282845597205
2017 13 NA 1060 F 13 100 25.2404502582405
2017 24 NA 1210 F 15 100 38.7552635219235
2017 5 NA 480 M 5 48 1.93788367220863
2017 5 NA 500 M 5 50 2.211917417832
2017 4 NA 410 F 4 41 1.1628556041983
2017 4 NA 440 F 4 44 1.46181618586472
2017 5 NA 470 F 5 47 1.81010244152883
2017 9 NA 610 M 9 61 4.21283800732392
2017 6 NA 620 M 6 62 4.44073817924345
2017 9 NA 660 M 9 66 5.43786530034535
2017 9 NA 580 M 9 58 3.57777309311576
2017 7 NA 610 M 7 61 4.21283800732392
2017 12 NA 730 M 12 73 7.53827820362566
2017 9 NA 730 M 9 73 7.53827820362566
2017 4 NA 440 M 4 44 1.46181618586472
2017 5 NA 470 M 5 47 1.81010244152883
2017 6 NA 510 F 6 51 2.35848688194142
2017 NA NA 620 M NA 62 4.44073817924345
2017 11 NA 670 M 11 67 5.70937350361754
2017 13 NA 750 M 13 75 8.22819523409709
2017 12 NA 700 M 12 70 6.57996743281805
2017 4 NA 400 M 4 40 1.07344665337566
2017 4 NA 410 M 4 41 1.1628556041983
2017 4 NA 410 M 4 41 1.1628556041983
2017 4 NA 420 F 4 42 1.2572851768805
2017 4 NA 430 F 4 43 1.35688765273116
2017 4 NA 430 F 4 43 1.35688765273116
2017 5 NA 460 M 5 46 1.68826831223838
2017 5 NA 470 M 5 47 1.81010244152883
2017 6 NA 470 M 6 47 1.81010244152883
2017 5 NA 490 M 5 49 2.07176930216352
2017 5 NA 500 M 5 50 2.211917417832
2017 12 NA 760 M 12 76 8.58899071880831
2017 12 NA 760 M 12 76 8.58899071880831
2017 9 NA 770 M 9 77 8.96057839996833
2017 9 NA 580 F 9 58 3.57777309311576
2017 11 NA 660 M 11 66 5.43786530034535
2017 9 NA 750 F 9 75 8.22819523409709
2017 3 NA 350 M 3 35 0.696444572404597
2017 4 NA 510 M 4 51 2.35848688194142
2017 6 NA 540 M 6 54 2.83832339091605
2017 3 NA 410 F 3 41 1.1628556041983
2017 3 NA 430 F 3 43 1.35688765273116
2017 5 NA 480 F 5 48 1.93788367220863
2017 5 NA 650 F 5 65 5.17541726142047
2017 11 NA 1060 F 11 100 25.2404502582405
2017 3 NA 370 M 3 37 0.833834154955231
2017 3 NA 380 M 3 38 0.909085953634524
2017 3 NA 390 M 3 39 0.988906932046717
2017 4 NA 400 M 4 40 1.07344665337566
2017 4 NA 440 F 4 44 1.46181618586472
2017 5 NA 450 F 5 45 1.57222478772641
2017 4 NA 470 F 4 47 1.81010244152883
2017 5 NA 510 F 5 51 2.35848688194142
2017 5 NA 540 F 5 54 2.83832339091605
2017 5 NA 590 M 5 59 3.7815218329537
2017 6 NA 640 F 6 64 4.92185947783189
2017 8 NA 710 F 8 71 6.8894276594403
2017 5 NA 470 M 5 47 1.81010244152883
2017 5 NA 500 F 5 50 2.211917417832
2017 5 NA 540 M 5 54 2.83832339091605
2017 6 NA 590 M 6 59 3.7815218329537
2017 7 NA 810 F 7 81 10.5583864974726
2017 11 NA 940 F 11 94 17.1017415990498
2017 9 NA 1000 F 9 100 20.898065905182
2015 5 NA 580 M 5 58 3.57777309311576
2015 7 NA 610 M 7 61 4.21283800732392
2015 9 NA 640 M 9 64 4.92185947783189
2015 10 NA 700 M 10 70 6.57996743281805
2015 9 NA 630 M 9 63 4.67702266680861
2015 12 NA 640 M 12 64 4.92185947783189
2015 11 NA 650 M 11 65 5.17541726142047
2015 9 NA 670 M 9 67 5.70937350361754
2015 10 NA 680 M 10 68 5.99011239926265
2015 9 NA 690 M 9 69 6.28025312728565
2015 12 NA 850 F 12 85 12.3430763038242
2015 10 NA 590 M 10 59 3.7815218329537
2015 8 NA 640 F 8 64 4.92185947783189
2015 12 NA 720 M 12 72 7.2088067426723
2015 11 NA 790 M 11 79 9.73683633858673
2015 21 NA 960 M 15 96 18.30901116466
2015 7 NA 600 M 7 60 3.99315479237928
2015 16 NA 1150 F 15 100 32.8675322092985
2015 16 NA 940 F 15 94 17.1017415990498
2015 16 NA 1000 F 15 100 20.898065905182
2015 8 NA 630 M 8 63 4.67702266680861
2015 9 NA 660 M 9 66 5.43786530034535
2015 12 NA 760 M 12 76 8.58899071880831
2015 10 NA 700 F 10 70 6.57996743281805
2015 13 NA 890 M 13 89 14.3261573204744
2015 9 NA 1080 F 9 100 26.8163127634851
2015 16 NA 1100 F 15 100 28.4589186592508
2015 8 NA 620 M 8 62 4.44073817924345
2015 7 NA 730 F 7 73 7.53827820362566
2015 10 NA 760 F 10 76 8.58899071880831
2015 9 NA 670 M 9 67 5.70937350361754
2015 11 NA 680 M 11 68 5.99011239926265
2015 10 NA 720 F 10 72 7.2088067426723
2015 8 NA 730 M 8 73 7.53827820362566
2015 9 NA 740 F 9 74 7.87801614281138
2015 7 NA 570 M 7 57 3.38174321101546
2015 6 NA 630 F 6 63 4.67702266680861
2015 10 NA 670 M 10 67 5.70937350361754
2015 8 NA 690 M 8 69 6.28025312728565
2015 10 NA 690 F 10 69 6.28025312728565
2015 8 NA 720 F 8 72 7.2088067426723
2015 10 NA 730 M 10 73 7.53827820362566
2015 11 NA 730 M 11 73 7.53827820362566
2015 10 NA 730 F 10 73 7.53827820362566
2015 13 NA 770 F 13 77 8.96057839996833
2015 10 NA 630 M 10 63 4.67702266680861
2015 10 NA 640 M 10 64 4.92185947783189
2015 7 NA 650 M 7 65 5.17541726142047
2015 7 NA 560 M 7 56 3.19326750770033
2015 10 NA 630 M 10 63 4.67702266680861
2015 4 NA 460 F 4 46 1.68826831223838
2015 5 NA 500 M 5 50 2.211917417832
2015 7 NA 590 M 7 59 3.7815218329537
2015 6 NA 590 F 6 59 3.7815218329537
2015 10 NA 630 M 10 63 4.67702266680861
2015 6 NA 540 M 6 54 2.83832339091605
2015 9 NA 580 M 9 58 3.57777309311576
2015 5 NA 590 M 5 59 3.7815218329537
2015 7 NA 600 M 7 60 3.99315479237928
2015 8 NA 600 M 8 60 3.99315479237928
2015 9 NA 630 M 9 63 4.67702266680861
2015 7 NA 630 M 7 63 4.67702266680861
2015 11 NA 700 F 11 70 6.57996743281805
2015 10 NA 1050 F 10 100 24.4770696386549
2015 11 NA 620 M 11 62 4.44073817924345
2015 10 NA 670 M 10 67 5.70937350361754
2015 5 NA 680 F 5 68 5.99011239926265
2015 9 NA 830 M 9 83 11.4266549642213
2015 10 NA 840 M 10 84 11.87875653776
2015 15 NA 920 M 15 92 15.9506598982204
2015 10 NA 790 M 10 79 9.73683633858673
2015 7 NA 650 F 7 65 5.17541726142047
2015 5 NA 570 M 5 57 3.38174321101546
2015 7 NA 630 M 7 63 4.67702266680861
2015 10 NA 680 F 10 68 5.99011239926265
2015 6 NA 650 F 6 65 5.17541726142047
2015 11 NA 770 F 11 77 8.96057839996833
2015 5 NA 560 M 5 56 3.19326750770033
2015 12 NA 780 M 12 78 9.34313463667172
2015 7 NA 670 F 7 67 5.70937350361754
2015 10 NA 700 M 10 70 6.57996743281805
2015 14 NA 1000 F 14 100 20.898065905182
2015 7 NA 570 M 7 57 3.38174321101546
2015 5 NA 430 M 5 43 1.35688765273116
2015 9 NA 600 F 9 60 3.99315479237928
2015 9 NA 570 M 9 57 3.38174321101546
2015 10 NA 620 M 10 62 4.44073817924345
2015 10 NA 680 M 10 68 5.99011239926265
2015 NA 3 370 F 3 37 0.833834154955231
2015 NA 3 510 F 3 51 2.35848688194142
2015 NA 4 520 M 4 52 2.51163732167706
2015 7 NA 660 F 7 66 5.43786530034535
2015 10 NA 680 M 10 68 5.99011239926265
2015 NA 3 480 F 3 48 1.93788367220863
2015 NA 3 360 M 3 36 0.763002914635643
2015 NA 3 400 F 3 40 1.07344665337566
2015 NA 3 400 F 3 40 1.07344665337566
2015 NA 4 420 M 4 42 1.2572851768805
2015 NA 4 420 F 4 42 1.2572851768805
2015 NA 3 440 M 3 44 1.46181618586472
2015 NA 3 440 F 3 44 1.46181618586472
2015 NA 4 480 M 4 48 1.93788367220863
2015 3 NA 500 F 3 50 2.211917417832
2015 NA 4 520 F 4 52 2.51163732167706
2015 NA 4 530 F 4 53 2.67152911726058
2015 4 NA 570 M 4 57 3.38174321101546
2015 7 NA 580 M 7 58 3.57777309311576
2015 5 NA 580 F 5 58 3.57777309311576
2015 4 NA 600 F 4 60 3.99315479237928
2015 6 NA 610 M 6 61 4.21283800732392
2015 9 NA 610 M 9 61 4.21283800732392
2015 9 NA 630 M 9 63 4.67702266680861
2015 9 NA 650 M 9 65 5.17541726142047
2015 10 NA 650 M 10 65 5.17541726142047
2015 10 NA 660 M 10 66 5.43786530034535
2015 7 NA 660 F 7 66 5.43786530034535
2015 9 NA 670 M 9 67 5.70937350361754
2015 6 NA 700 M 6 70 6.57996743281805
2015 15 NA 760 M 15 76 8.58899071880831
2015 11 NA 800 F 11 80 10.1418609605819
2015 12 NA 810 M 12 81 10.5583864974726
2015 NA 3 380 M 3 38 0.909085953634524
2015 9 NA 580 M 9 58 3.57777309311576
2015 6 NA 610 M 6 61 4.21283800732392
2015 5 NA 630 F 5 63 4.67702266680861
2015 NA 3 400 M 3 40 1.07344665337566
2015 4 NA 420 F 4 42 1.2572851768805
2015 5 NA 450 F 5 45 1.57222478772641
2015 5 NA 470 F 5 47 1.81010244152883
2015 5 NA 510 F 5 51 2.35848688194142
2015 8 NA 560 M 8 56 3.19326750770033
2015 7 NA 560 M 7 56 3.19326750770033
2015 11 NA 570 M 11 57 3.38174321101546
2015 9 NA 570 M 9 57 3.38174321101546
2015 11 NA 570 M 11 57 3.38174321101546
2015 10 NA 590 M 10 59 3.7815218329537
2015 10 NA 600 M 10 60 3.99315479237928
2015 9 NA 600 M 9 60 3.99315479237928
2015 10 NA 600 M 10 60 3.99315479237928
2015 7 NA 600 M 7 60 3.99315479237928
2015 10 NA 600 M 10 60 3.99315479237928
2015 9 NA 600 M 9 60 3.99315479237928
2015 10 NA 610 M 10 61 4.21283800732392
2015 9 NA 610 M 9 61 4.21283800732392
2015 9 NA 610 M 9 61 4.21283800732392
2015 11 NA 620 M 11 62 4.44073817924345
2015 10 NA 620 M 10 62 4.44073817924345
2015 10 NA 620 M 10 62 4.44073817924345
2015 11 NA 620 M 11 62 4.44073817924345
2015 9 NA 630 M 9 63 4.67702266680861
2015 9 NA 630 M 9 63 4.67702266680861
2015 10 NA 630 M 10 63 4.67702266680861
2015 11 NA 630 M 11 63 4.67702266680861
2015 11 NA 630 M 11 63 4.67702266680861
2015 11 NA 640 M 11 64 4.92185947783189
2015 11 NA 640 M 11 64 4.92185947783189
2015 12 NA 640 M 12 64 4.92185947783189
2015 11 NA 640 M 11 64 4.92185947783189
2015 10 NA 640 M 10 64 4.92185947783189
2015 11 NA 650 M 11 65 5.17541726142047
2015 10 NA 650 M 10 65 5.17541726142047
2015 11 NA 660 M 11 66 5.43786530034535
2015 10 NA 660 M 10 66 5.43786530034535
2015 10 NA 660 M 10 66 5.43786530034535
2015 13 NA 660 M 13 66 5.43786530034535
2015 9 NA 660 F 9 66 5.43786530034535
2015 12 NA 670 M 12 67 5.70937350361754
2015 10 NA 670 F 10 67 5.70937350361754
2015 10 NA 680 M 10 68 5.99011239926265
2015 13 NA 680 M 13 68 5.99011239926265
2015 12 NA 680 M 12 68 5.99011239926265
2015 12 NA 690 M 12 69 6.28025312728565
2015 11 NA 690 M 11 69 6.28025312728565
2015 13 NA 710 M 13 71 6.8894276594403
2015 10 NA 710 F 10 71 6.8894276594403
2015 7 NA 610 M 7 61 4.21283800732392
2015 12 NA 780 F 12 78 9.34313463667172
2015 24 NA 950 M 15 95 17.6982601909338
2015 7 NA 550 M 7 55 3.01218199620338
2015 10 NA 640 F 10 64 4.92185947783189
2015 10 NA 660 M 10 66 5.43786530034535
2015 16 NA 670 M 15 67 5.70937350361754
2015 12 NA 690 M 12 69 6.28025312728565
2015 11 NA 690 M 11 69 6.28025312728565
2015 15 NA 810 M 15 81 10.5583864974726
2015 NA 3 380 F 3 38 0.909085953634524
2015 8 NA 680 F 8 68 5.99011239926265
2015 12 NA 700 M 12 70 6.57996743281805
2015 13 NA 740 M 13 74 7.87801614281138
2015 16 NA 780 M 15 78 9.34313463667172
2015 7 6 730 F 7 73 7.53827820362566
2015 6 6 470 M 6 47 1.81010244152883
2015 7 7 600 M 7 60 3.99315479237928
2015 11 11 620 M 11 62 4.44073817924345
2015 12 12 670 M 12 67 5.70937350361754
2015 12 12 730 F 12 73 7.53827820362566
2015 15 15 770 M 15 77 8.96057839996833
2015 10 10 790 F 10 79 9.73683633858673
2015 8 8 610 M 8 61 4.21283800732392
2015 16 13 790 M 15 79 9.73683633858673
2015 5 5 470 M 5 47 1.81010244152883
2015 6 6 500 F 6 50 2.211917417832
2015 12 12 660 F 12 66 5.43786530034535
2015 16 16 760 M 15 76 8.58899071880831
2015 16 12 910 F 15 91 15.3957271446278
2015 29 27 980 M 15 98 19.5739547362408
2015 18 18 1020 F 15 100 22.282845597205
2015 15 14 1060 F 15 100 25.2404502582405
2015 12 10 670 F 12 67 5.70937350361754
2015 14 13 870 M 14 87 13.3090934029129
2015 24 20 890 M 15 89 14.3261573204744
2015 6 6 480 M 6 48 1.93788367220863
2015 5 5 490 F 5 49 2.07176930216352
2015 5 5 500 M 5 50 2.211917417832
2015 4 4 500 M 4 50 2.211917417832
2015 12 12 580 M 12 58 3.57777309311576
2015 10 10 590 M 10 59 3.7815218329537
2015 10 10 590 M 10 59 3.7815218329537
2015 10 10 600 M 10 60 3.99315479237928
2015 10 10 610 M 10 61 4.21283800732392
2015 11 11 610 M 11 61 4.21283800732392
2015 12 9 610 M 12 61 4.21283800732392
2015 9 7 620 M 9 62 4.44073817924345
2015 8 8 620 F 8 62 4.44073817924345
2015 9 9 630 M 9 63 4.67702266680861
2015 12 12 640 M 12 64 4.92185947783189
2015 10 10 640 M 10 64 4.92185947783189
2015 14 14 680 M 14 68 5.99011239926265
2015 10 9 690 F 10 69 6.28025312728565
2015 11 11 700 M 11 70 6.57996743281805
2015 10 9 700 F 10 70 6.57996743281805
2015 13 13 770 M 13 77 8.96057839996833
2015 17 14 830 M 15 83 11.4266549642213
2015 8 8 550 M 8 55 3.01218199620338
2015 8 7 620 F 8 62 4.44073817924345
2015 11 11 680 M 11 68 5.99011239926265
2015 15 15 690 M 15 69 6.28025312728565
2015 15 15 730 M 15 73 7.53827820362566
2015 8 8 760 F 8 76 8.58899071880831
2015 9 8 580 M 9 58 3.57777309311576
2015 11 9 610 M 11 61 4.21283800732392
2015 11 10 640 M 11 64 4.92185947783189
2015 8 8 640 F 8 64 4.92185947783189
2015 10 10 670 M 10 67 5.70937350361754
2015 13 13 680 M 13 68 5.99011239926265
2015 11 11 710 F 11 71 6.8894276594403
2015 11 11 720 M 11 72 7.2088067426723
2015 15 14 730 M 15 73 7.53827820362566
2015 13 13 730 F 13 73 7.53827820362566
2015 14 14 740 M 14 74 7.87801614281138
2015 16 16 760 M 15 76 8.58899071880831
2015 15 14 760 M 15 76 8.58899071880831
2015 15 15 760 M 15 76 8.58899071880831
2015 12 11 760 F 12 76 8.58899071880831
2015 17 14 770 M 15 77 8.96057839996833
2015 16 17 770 M 15 77 8.96057839996833
2015 13 13 780 M 13 78 9.34313463667172
2015 23 18 820 M 15 82 10.9865914788831
2015 7 7 550 M 7 55 3.01218199620338
2015 8 7 570 M 8 57 3.38174321101546
2015 13 12 680 M 13 68 5.99011239926265
2015 8 8 690 F 8 69 6.28025312728565
2015 11 11 710 M 11 71 6.8894276594403
2015 10 9 710 M 10 71 6.8894276594403
2015 19 18 760 M 15 76 8.58899071880831
2015 8 8 580 M 8 58 3.57777309311576
2015 11 11 630 M 11 63 4.67702266680861
2015 12 11 670 M 12 67 5.70937350361754
2015 15 11 710 M 15 71 6.8894276594403
2015 14 14 720 M 14 72 7.2088067426723
2015 15 15 740 M 15 74 7.87801614281138
2015 15 14 710 M 15 71 6.8894276594403
2015 14 14 720 M 14 72 7.2088067426723
2015 17 15 810 M 15 81 10.5583864974726
2015 17 14 750 M 15 75 8.22819523409709
2015 10 10 610 M 10 61 4.21283800732392
2015 15 11 730 M 15 73 7.53827820362566
2015 10 10 620 M 10 62 4.44073817924345
2015 8 8 640 F 8 64 4.92185947783189
2015 13 13 670 M 13 67 5.70937350361754
2015 14 14 700 M 14 70 6.57996743281805
2015 14 14 790 F 14 79 9.73683633858673
2015 13 12 800 F 13 80 10.1418609605819
2015 17 17 850 M 15 85 12.3430763038242
2015 13 13 630 M 13 63 4.67702266680861
2015 13 13 690 M 13 69 6.28025312728565
2015 15 14 720 F 15 72 7.2088067426723
2015 15 15 770 M 15 77 8.96057839996833
2015 12 11 650 F 12 65 5.17541726142047
2015 13 12 690 M 13 69 6.28025312728565
2015 13 13 690 M 13 69 6.28025312728565
2015 17 15 790 M 15 79 9.73683633858673
2015 19 17 1010 F 15 100 21.5827780945367
2015 15 12 730 M 15 73 7.53827820362566
2015 16 14 760 M 15 76 8.58899071880831
2015 12 12 620 M 12 62 4.44073817924345
2015 17 17 760 M 15 76 8.58899071880831
2015 14 14 880 F 14 88 13.8111535029212
2015 8 8 570 M 8 57 3.38174321101546
2015 11 11 630 M 11 63 4.67702266680861
2015 NA NA 700 M NA 70 6.57996743281805
2015 21 18 850 M 15 85 12.3430763038242
2015 16 14 920 F 15 92 15.9506598982204
2015 10 9 620 M 10 62 4.44073817924345
2015 12 12 620 F 12 62 4.44073817924345
2015 9 9 660 F 9 66 5.43786530034535
2015 9 9 670 M 9 67 5.70937350361754
2015 15 14 730 F 15 73 7.53827820362566
2015 14 13 740 M 14 74 7.87801614281138
2015 18 18 770 M 15 77 8.96057839996833
2015 16 14 780 F 15 78 9.34313463667172
2015 4 3 380 M 4 38 0.909085953634524
2015 4 4 390 F 4 39 0.988906932046717
2015 14 14 740 M 14 74 7.87801614281138
2015 15 15 770 M 15 77 8.96057839996833
2015 17 18 1050 F 15 100 24.4770696386549
2015 5 5 580 M 5 58 3.57777309311576
2015 7 6 620 F 7 62 4.44073817924345
2015 8 8 630 F 8 63 4.67702266680861
2015 5 5 420 M 5 42 1.2572851768805
2015 5 6 480 M 5 48 1.93788367220863
2015 6 6 500 M 6 50 2.211917417832
2015 6 7 510 M 6 51 2.35848688194142
2015 7 6 520 M 7 52 2.51163732167706
2015 7 8 560 F 7 56 3.19326750770033
2015 12 12 640 M 12 64 4.92185947783189
2015 8 8 640 F 8 64 4.92185947783189
2015 12 12 660 M 12 66 5.43786530034535
2015 16 15 700 M 15 70 6.57996743281805
2015 15 14 710 M 15 71 6.8894276594403
2015 15 12 710 M 15 71 6.8894276594403
2015 15 15 750 M 15 75 8.22819523409709
2015 12 12 770 F 12 77 8.96057839996833
2015 3 3 340 M 3 34 0.634012449325038
2015 3 3 370 M 3 37 0.833834154955231
2015 5 5 440 F 5 44 1.46181618586472
2015 4 4 410 M 4 41 1.1628556041983
2015 7 7 540 M 7 54 2.83832339091605
2015 8 8 620 F 8 62 4.44073817924345
2015 13 11 690 M 13 69 6.28025312728565
2015 2 2 240 F 2 24 0.205111739418317
2015 3 3 300 F 3 30 0.422648137748139
2015 4 4 330 F 4 33 0.575560869040784
2015 3 3 340 F 3 34 0.634012449325038
2015 3 3 370 F 3 37 0.833834154955231
2015 3 3 380 F 3 38 0.909085953634524
2015 5 5 460 M 5 46 1.68826831223838
2015 10 10 720 M 10 72 7.2088067426723
2015 11 11 890 F 11 89 14.3261573204744
2015 10 10 980 F 10 98 19.5739547362408
